perf_id,airfoil_id,version_id,alpha_deg,reynolds_number,cl,cd,cm,source_type,is_anomaly
1073,clarkysm,1,4,500000,0.418648,0.011905,-0.042381,generated_synthetic,0
1074,clarkysm,1,6,500000,0.647313,0.016916,-0.047799,generated_synthetic,0
1075,clarkysm,1,8,500000,0.844719,0.024822,-0.051269,generated_synthetic,0
1076,clarkysm,1,10,500000,1.022895,0.034807,-0.055763,generated_synthetic,0
1077,clarkysm,1,12,500000,1.271301,0.046921,-0.057153,generated_synthetic,0
1078,clarkysm,1,14,500000,1.279982,0.055169,-0.061813,generated_synthetic,0
1079,clarkysm,1,16,500000,1.160409,0.060310,-0.067260,generated_synthetic,0
1080,clarkysm,1,18,500000,1.173131,0.069182,-0.071762,generated_synthetic,0
1081,dae11,1,-10,50000,-0.932191,0.031336,-0.014639,generated_synthetic,0
1082,dae11,1,-8,50000,-0.733337,0.023211,-0.019372,generated_synthetic,0
1083,dae11,1,-6,50000,-0.558879,0.016727,-0.023406,generated_synthetic,0
1084,dae11,1,-4,50000,-0.386931,0.011312,-0.026836,generated_synthetic,0
1085,dae11,1,-2,50000,-0.186841,0.009140,-0.031604,generated_synthetic,0
1086,dae11,1,0,50000,0.000000,0.008490,-0.035127,generated_synthetic,0
1087,dae11,1,2,50000,0.186484,0.009217,-0.039303,generated_synthetic,0
1088,dae11,1,4,50000,0.380762,0.011623,-0.043674,generated_synthetic,0
1089,dae11,1,6,50000,0.577434,0.016533,-0.046842,generated_synthetic,0
1090,dae11,1,8,50000,0.748902,0.023378,-0.051680,generated_synthetic,0
1091,dae11,1,10,50000,0.918500,0.031959,-0.053676,generated_synthetic,0
1092,dae11,1,12,50000,1.127274,0.042321,-0.059200,generated_synthetic,0
1093,dae11,1,14,50000,1.118500,0.049507,-0.062845,generated_synthetic,0
1094,dae11,1,16,50000,1.014001,0.056230,-0.064285,generated_synthetic,0
1095,dae11,1,18,50000,1.012432,0.066629,-0.070385,generated_synthetic,0
1096,dae11,1,-10,100000,-0.975146,0.033830,-0.014649,generated_synthetic,0
1097,dae11,1,-8,100000,-0.780762,0.023641,-0.019163,generated_synthetic,0
1098,dae11,1,-6,100000,-0.594485,0.017054,-0.023232,generated_synthetic,0
1099,dae11,1,-4,100000,-0.393591,0.011853,-0.027318,generated_synthetic,0
1100,dae11,1,-2,100000,-0.191946,0.009035,-0.031074,generated_synthetic,0
1101,dae11,1,0,100000,0.000000,0.007995,-0.035508,generated_synthetic,0
1102,dae11,1,2,100000,0.195127,0.009268,-0.038794,generated_synthetic,0
1103,dae11,1,4,100000,0.385298,0.011368,-0.042984,generated_synthetic,0
1104,dae11,1,6,100000,0.563678,0.016670,-0.046778,generated_synthetic,0
1105,dae11,1,8,100000,0.804928,0.024045,-0.050369,generated_synthetic,0
1106,dae11,1,10,100000,0.990195,0.033269,-0.054505,generated_synthetic,0
1107,dae11,1,12,100000,1.155966,0.044307,-0.061649,generated_synthetic,0
1108,dae11,1,14,100000,1.146574,0.050828,-0.064674,generated_synthetic,0
1109,dae11,1,16,100000,1.062890,0.054855,-0.066127,generated_synthetic,0
1110,dae11,1,18,100000,1.061432,0.071809,-0.070898,generated_synthetic,0
1111,dae11,1,-10,200000,-0.970659,0.032741,-0.014810,generated_synthetic,0
1112,dae11,1,-8,200000,-0.802485,0.023847,-0.018922,generated_synthetic,0
1113,dae11,1,-6,200000,-0.622573,0.016402,-0.023166,generated_synthetic,0
1114,dae11,1,-4,200000,-0.401467,0.012383,-0.027249,generated_synthetic,0
1115,dae11,1,-2,200000,-0.206719,0.009216,-0.030692,generated_synthetic,0
1116,dae11,1,0,200000,0.000000,0.007827,-0.035243,generated_synthetic,0
1117,dae11,1,2,200000,0.197859,0.008331,-0.039957,generated_synthetic,0
1118,dae11,1,4,200000,0.414115,0.011842,-0.041682,generated_synthetic,0
1119,dae11,1,6,200000,0.596176,0.017860,-0.046516,generated_synthetic,0
1120,dae11,1,8,200000,0.814652,0.024038,-0.050326,generated_synthetic,0
1121,dae11,1,10,200000,1.012773,0.035301,-0.055443,generated_synthetic,0
1122,dae11,1,12,200000,1.187599,0.042734,-0.056957,generated_synthetic,0
1123,dae11,1,14,200000,1.196142,0.051262,-0.062858,generated_synthetic,0
1124,dae11,1,16,200000,1.101767,0.058045,-0.068555,generated_synthetic,0
1125,dae11,1,18,200000,1.097855,0.069233,-0.069641,generated_synthetic,0
1126,dae11,1,-10,500000,-1.048385,0.035665,-0.014785,generated_synthetic,0
1127,dae11,1,-8,500000,-0.855127,0.025162,-0.018632,generated_synthetic,0
1128,dae11,1,-6,500000,-0.636744,0.017970,-0.023060,generated_synthetic,0
1129,dae11,1,-4,500000,-0.423405,0.012404,-0.026952,generated_synthetic,0
1130,dae11,1,-2,500000,-0.214443,0.009478,-0.030684,generated_synthetic,0
1131,dae11,1,0,500000,0.000000,0.007918,-0.034820,generated_synthetic,0
1132,dae11,1,2,500000,0.210378,0.008846,-0.038530,generated_synthetic,0
1133,dae11,1,4,500000,0.418411,0.012752,-0.042842,generated_synthetic,0
1134,dae11,1,6,500000,0.614415,0.017291,-0.046981,generated_synthetic,0
1135,dae11,1,8,500000,0.885527,0.024508,-0.050645,generated_synthetic,0
1136,dae11,1,10,500000,1.069264,0.033307,-0.054827,generated_synthetic,0
1137,dae11,1,12,500000,1.282986,0.045894,-0.059828,generated_synthetic,0
1138,dae11,1,14,500000,1.228325,0.052491,-0.062336,generated_synthetic,0
1139,dae11,1,16,500000,1.130144,0.059889,-0.066880,generated_synthetic,0
1140,dae11,1,18,500000,1.172402,0.070351,-0.071170,generated_synthetic,0
1141,du8608418,1,-10,50000,-0.936747,0.031648,-0.015021,generated_synthetic,0
1142,du8608418,1,-8,50000,-0.754221,0.022278,-0.019208,generated_synthetic,0
1143,du8608418,1,-6,50000,-0.546730,0.016764,-0.023049,generated_synthetic,0
1144,du8608418,1,-4,50000,-0.383918,0.011374,-0.026092,generated_synthetic,0
1145,du8608418,1,-2,50000,-0.180973,0.009258,-0.030336,generated_synthetic,0
1146,du8608418,1,0,50000,0.000000,0.007836,-0.035176,generated_synthetic,0
1147,du8608418,1,2,50000,0.190250,0.008828,-0.039662,generated_synthetic,0
1148,du8608418,1,4,50000,0.372347,0.012215,-0.043264,generated_synthetic,0
1149,du8608418,1,6,50000,0.565492,0.015943,-0.046519,generated_synthetic,0
1150,du8608418,1,8,50000,0.772192,0.024193,-0.051146,generated_synthetic,0
1151,du8608418,1,10,50000,0.948677,0.031445,-0.053978,generated_synthetic,0
1152,du8608418,1,12,50000,1.120341,0.043115,-0.059231,generated_synthetic,0
1153,du8608418,1,14,50000,1.110667,0.046895,-0.064331,generated_synthetic,0
1154,du8608418,1,16,50000,1.014640,0.057337,-0.065964,generated_synthetic,0
1155,du8608418,1,18,50000,1.013294,0.068077,-0.071559,generated_synthetic,0
1156,du8608418,1,-10,100000,-0.987360,0.032652,-0.014702,generated_synthetic,0
1157,du8608418,1,-8,100000,-0.792950,0.024136,-0.018785,generated_synthetic,0
1158,du8608418,1,-6,100000,-0.603623,0.017470,-0.022674,generated_synthetic,0
1159,du8608418,1,-4,100000,-0.393750,0.012086,-0.026727,generated_synthetic,0
1160,du8608418,1,-2,100000,-0.202931,0.008931,-0.030669,generated_synthetic,0
1161,du8608418,1,0,100000,0.000000,0.007658,-0.034729,generated_synthetic,0
1162,du8608418,1,2,100000,0.196403,0.009211,-0.038885,generated_synthetic,0
1163,du8608418,1,4,100000,0.387549,0.011811,-0.042478,generated_synthetic,0
1164,du8608418,1,6,100000,0.587312,0.017497,-0.048722,generated_synthetic,0
1165,du8608418,1,8,100000,0.791965,0.023921,-0.051788,generated_synthetic,0
1166,du8608418,1,10,100000,0.996627,0.032401,-0.055342,generated_synthetic,0
1167,du8608418,1,12,100000,1.178664,0.044273,-0.059828,generated_synthetic,0
1168,du8608418,1,14,100000,1.154823,0.051423,-0.063055,generated_synthetic,0
1169,du8608418,1,16,100000,1.061812,0.059987,-0.067767,generated_synthetic,0
1170,du8608418,1,18,100000,1.061909,0.064436,-0.071512,generated_synthetic,0
1171,du8608418,1,-10,200000,-1.008777,0.034007,-0.014849,generated_synthetic,0
1172,du8608418,1,-8,200000,-0.830134,0.023839,-0.019055,generated_synthetic,0
1173,du8608418,1,-6,200000,-0.604437,0.016805,-0.023013,generated_synthetic,0
1174,du8608418,1,-4,200000,-0.407898,0.011723,-0.027422,generated_synthetic,0
1175,du8608418,1,-2,200000,-0.200372,0.009245,-0.031107,generated_synthetic,0
1176,du8608418,1,0,200000,0.000000,0.007804,-0.035624,generated_synthetic,0
1177,du8608418,1,2,200000,0.204239,0.009314,-0.038354,generated_synthetic,0
1178,du8608418,1,4,200000,0.391892,0.012196,-0.042807,generated_synthetic,0
1179,du8608418,1,6,200000,0.609793,0.016726,-0.045342,generated_synthetic,0
1180,du8608418,1,8,200000,0.807107,0.024900,-0.052301,generated_synthetic,0
1181,du8608418,1,10,200000,0.982757,0.032764,-0.054385,generated_synthetic,0
1182,du8608418,1,12,200000,1.197980,0.045171,-0.058226,generated_synthetic,0
1183,du8608418,1,14,200000,1.211755,0.054979,-0.061973,generated_synthetic,0
1184,du8608418,1,16,200000,1.103804,0.060990,-0.067381,generated_synthetic,0
1185,du8608418,1,18,200000,1.069187,0.069318,-0.071495,generated_synthetic,0
1186,du8608418,1,-10,500000,-1.062885,0.031435,-0.015189,generated_synthetic,0
1187,du8608418,1,-8,500000,-0.846719,0.024084,-0.018669,generated_synthetic,0
1188,du8608418,1,-6,500000,-0.634436,0.017149,-0.023182,generated_synthetic,0
1189,du8608418,1,-4,500000,-0.427129,0.012127,-0.027395,generated_synthetic,0
1190,du8608418,1,-2,500000,-0.215774,0.009061,-0.031302,generated_synthetic,0
1191,du8608418,1,0,500000,0.000000,0.008203,-0.035140,generated_synthetic,0
1192,du8608418,1,2,500000,0.211731,0.009252,-0.038935,generated_synthetic,0
1193,du8608418,1,4,500000,0.425563,0.012103,-0.042340,generated_synthetic,0
1194,du8608418,1,6,500000,0.628547,0.017721,-0.046526,generated_synthetic,0
1195,du8608418,1,8,500000,0.871291,0.023219,-0.051089,generated_synthetic,0
1196,du8608418,1,10,500000,1.086290,0.035154,-0.054081,generated_synthetic,0
1197,du8608418,1,12,500000,1.289516,0.043765,-0.059169,generated_synthetic,0
1198,du8608418,1,14,500000,1.235523,0.052138,-0.063201,generated_synthetic,0
1199,du8608418,1,16,500000,1.167423,0.059419,-0.066430,generated_synthetic,0
1200,du8608418,1,18,500000,1.119749,0.068693,-0.070956,generated_synthetic,0
1201,e193,1,-10,50000,-0.925177,0.032242,-0.015147,generated_synthetic,0
1202,e193,1,-8,50000,-0.744117,0.023249,-0.018733,generated_synthetic,0
1203,e193,1,-6,50000,-0.556612,0.016258,-0.022889,generated_synthetic,0
1204,e193,1,-4,50000,-0.372159,0.012002,-0.026871,generated_synthetic,0
1205,e193,1,-2,50000,-0.193404,0.009281,-0.031030,generated_synthetic,0
1206,e193,1,0,50000,0.000000,0.007599,-0.035798,generated_synthetic,0
1207,e193,1,2,50000,0.190637,0.008781,-0.039116,generated_synthetic,0
1208,e193,1,4,50000,0.380600,0.011489,-0.044359,generated_synthetic,0
1209,e193,1,6,50000,0.567131,0.016765,-0.046701,generated_synthetic,0
1210,e193,1,8,50000,0.760810,0.022998,-0.050339,generated_synthetic,0
1211,e193,1,10,50000,3.819819,0.031463,-0.055648,generated_synthetic,1
1212,e193,1,12,50000,1.130305,0.040290,-0.058108,generated_synthetic,0
1213,e193,1,14,50000,1.067566,0.046781,-0.063799,generated_synthetic,0
1214,e193,1,16,50000,1.023637,0.059872,-0.065849,generated_synthetic,0
1215,e193,1,18,50000,1.026541,0.066250,-0.069658,generated_synthetic,0
1216,e193,1,-10,100000,-0.999961,0.033257,-0.015056,generated_synthetic,0
1217,e193,1,-8,100000,-0.777902,0.023129,-0.018571,generated_synthetic,0
1218,e193,1,-6,100000,-0.589755,0.016574,-0.023126,generated_synthetic,0
1219,e193,1,-4,100000,-0.381426,0.011633,-0.027337,generated_synthetic,0
1220,e193,1,-2,100000,-0.190872,0.008884,-0.031094,generated_synthetic,0
1221,e193,1,0,100000,0.000000,0.008059,-0.034858,generated_synthetic,0
1222,e193,1,2,100000,0.198525,0.008949,-0.037487,generated_synthetic,0
1223,e193,1,4,100000,0.391083,0.011522,-0.044183,generated_synthetic,0
1224,e193,1,6,100000,0.602492,0.017487,-0.046390,generated_synthetic,0
1225,e193,1,8,100000,0.763592,0.024276,-0.051230,generated_synthetic,0
1226,e193,1,10,100000,0.947988,0.033515,-0.056017,generated_synthetic,0
1227,e193,1,12,100000,1.141741,0.042075,-0.058248,generated_synthetic,0
1228,e193,1,14,100000,1.150919,0.050137,-0.062288,generated_synthetic,0
1229,e193,1,16,100000,1.033491,-0.059382,-0.067206,generated_synthetic,1
1230,e193,1,18,100000,1.059139,0.068232,-0.070369,generated_synthetic,0
1231,e193,1,-10,200000,-0.988294,0.033901,-0.015253,generated_synthetic,0
1232,e193,1,-8,200000,-0.796121,0.024396,-0.018919,generated_synthetic,0
1233,e193,1,-6,200000,-0.592587,0.017039,-0.023509,generated_synthetic,0
1234,e193,1,-4,200000,-0.394764,0.012663,-0.027533,generated_synthetic,0
1235,e193,1,-2,200000,-0.203500,0.009564,-0.030891,generated_synthetic,0
1236,e193,1,0,200000,0.000000,0.007826,-0.033968,generated_synthetic,0
1237,e193,1,2,200000,0.195916,0.008845,-0.038742,generated_synthetic,0
1238,e193,1,4,200000,0.412970,0.012940,-0.042782,generated_synthetic,0
1239,e193,1,6,200000,0.632619,0.016754,-0.047087,generated_synthetic,0
1240,e193,1,8,200000,0.812827,0.022389,-0.050649,generated_synthetic,0
1241,e193,1,10,200000,1.047480,0.033305,-0.056453,generated_synthetic,0
1242,e193,1,12,200000,1.140875,0.046785,-0.058653,generated_synthetic,0
1243,e193,1,14,200000,1.203723,0.052486,-0.063992,generated_synthetic,0
1244,e193,1,16,200000,1.123276,0.060722,-0.067072,generated_synthetic,0
1245,e193,1,18,200000,1.089354,0.070989,-0.071195,generated_synthetic,0
1246,e193,1,-10,500000,-1.049188,0.033085,-0.014953,generated_synthetic,0
1247,e193,1,-8,500000,-0.840595,0.025061,-0.018473,generated_synthetic,0
1248,e193,1,-6,500000,-0.643623,0.018071,-0.023336,generated_synthetic,0
1249,e193,1,-4,500000,-0.429332,0.012622,-0.027855,generated_synthetic,0
1250,e193,1,-2,500000,-0.208527,0.009117,-0.031065,generated_synthetic,0
1251,e193,1,0,500000,0.000000,0.008237,-0.035095,generated_synthetic,0
1252,e193,1,2,500000,0.210873,0.009088,-0.038511,generated_synthetic,0
1253,e193,1,4,500000,0.414374,0.012252,-0.041711,generated_synthetic,0
1254,e193,1,6,500000,0.656856,0.018040,-0.047963,generated_synthetic,0
1255,e193,1,8,500000,0.839827,0.025396,-0.050269,generated_synthetic,0
1256,e193,1,10,500000,1.048618,0.034352,-0.055008,generated_synthetic,0
1257,e193,1,12,500000,1.283063,0.046418,-0.057836,generated_synthetic,0
1258,e193,1,14,500000,1.296404,0.052997,-0.062451,generated_synthetic,0
1259,e193,1,16,500000,1.133381,0.057800,-0.068679,generated_synthetic,0
1260,e193,1,18,500000,1.166273,0.073623,-0.071005,generated_synthetic,0
1261,e205,1,-10,50000,-0.956817,0.034549,-0.014819,generated_synthetic,0
1262,e205,1,-8,50000,-0.766885,0.023757,-0.018543,generated_synthetic,0
1263,e205,1,-6,50000,-0.543418,0.016531,-0.023597,generated_synthetic,0
1264,e205,1,-4,50000,-0.380019,0.012179,-0.026636,generated_synthetic,0
1265,e205,1,-2,50000,-0.185732,0.008809,-0.030310,generated_synthetic,0
1266,e205,1,0,50000,0.000000,0.008163,-0.035445,generated_synthetic,0
1267,e205,1,2,50000,0.186623,0.009059,-0.039445,generated_synthetic,0
1268,e205,1,4,50000,0.375502,0.012015,-0.043047,generated_synthetic,0
1269,e205,1,6,50000,0.577482,0.016468,-0.047011,generated_synthetic,0
1270,e205,1,8,50000,0.760947,0.022572,-0.051308,generated_synthetic,0
1271,e205,1,10,50000,0.937945,0.031855,-0.055587,generated_synthetic,0
1272,e205,1,12,50000,1.136589,0.041970,-0.057387,generated_synthetic,0
1273,e205,1,14,50000,1.108193,0.049293,-0.063720,generated_synthetic,0
1274,e205,1,16,50000,1.017236,0.054792,-0.068540,generated_synthetic,0
1275,e205,1,18,50000,1.014462,0.068290,-0.072413,generated_synthetic,0
1276,e205,1,-10,100000,-0.966720,0.032120,-0.015262,generated_synthetic,0
1277,e205,1,-8,100000,-0.801232,0.023227,-0.019457,generated_synthetic,0
1278,e205,1,-6,100000,-0.592600,0.016789,-0.022543,generated_synthetic,0
1279,e205,1,-4,100000,-0.396613,0.012326,-0.027220,generated_synthetic,0
1280,e205,1,-2,100000,-0.193321,0.008881,-0.030123,generated_synthetic,0
1281,e205,1,0,100000,0.000000,0.008018,-0.035732,generated_synthetic,0
1282,e205,1,2,100000,0.193020,0.008992,-0.039223,generated_synthetic,0
1283,e205,1,4,100000,0.381882,0.011759,-0.042785,generated_synthetic,0
1284,e205,1,6,100000,0.602986,0.016017,-0.046861,generated_synthetic,0
1285,e205,1,8,100000,0.785450,0.023119,-0.049205,generated_synthetic,0
1286,e205,1,10,100000,0.973079,0.030907,-0.055584,generated_synthetic,0
1287,e205,1,12,100000,1.167668,0.042968,-0.060968,generated_synthetic,0
1288,e205,1,14,100000,1.149154,0.051125,-0.062264,generated_synthetic,0
1289,e205,1,16,100000,1.091705,0.056476,-0.067567,generated_synthetic,0
1290,e205,1,18,100000,1.123172,0.067942,-0.071052,generated_synthetic,0
1291,e205,1,-10,200000,-0.988200,0.032206,-0.015355,generated_synthetic,0
1292,e205,1,-8,200000,-0.805500,0.024566,-0.019266,generated_synthetic,0
1293,e205,1,-6,200000,-0.610014,0.016453,-0.022374,generated_synthetic,0
1294,e205,1,-4,200000,-0.397863,0.012185,-0.027566,generated_synthetic,0
1295,e205,1,-2,200000,-0.201864,0.008771,-0.030273,generated_synthetic,0
1296,e205,1,0,200000,0.000000,0.008351,-0.034879,generated_synthetic,0
1297,e205,1,2,200000,0.208294,0.009007,-0.038363,generated_synthetic,0
1298,e205,1,4,200000,0.387754,0.011803,-0.042994,generated_synthetic,0
1299,e205,1,6,200000,0.611942,0.017679,-0.046356,generated_synthetic,0
1300,e205,1,8,200000,0.782539,0.023105,-0.051333,generated_synthetic,0
1301,e205,1,10,200000,0.997772,0.032005,-0.055435,generated_synthetic,0
1302,e205,1,12,200000,1.206826,0.043724,-0.059248,generated_synthetic,0
1303,e205,1,14,200000,1.189166,0.051715,-0.063705,generated_synthetic,0
1304,e205,1,16,200000,1.109957,0.060098,-0.066413,generated_synthetic,0
1305,e205,1,18,200000,1.073117,0.067773,-0.071716,generated_synthetic,0
1306,e205,1,-10,500000,-1.102959,0.032047,-0.014767,generated_synthetic,0
1307,e205,1,-8,500000,-0.858854,0.024399,-0.018983,generated_synthetic,0
1308,e205,1,-6,500000,-0.634769,0.017323,-0.022652,generated_synthetic,0
1309,e205,1,-4,500000,-0.438257,0.012589,-0.026792,generated_synthetic,0
1310,e205,1,-2,500000,-0.205265,0.009019,-0.031097,generated_synthetic,0
1311,e205,1,0,500000,0.000000,0.008136,-0.035973,generated_synthetic,0
1312,e205,1,2,500000,0.215549,0.008677,-0.039047,generated_synthetic,0
1313,e205,1,4,500000,0.422403,0.012020,-0.043375,generated_synthetic,0
1314,e205,1,6,500000,0.658059,0.017555,-0.047092,generated_synthetic,0
1315,e205,1,8,500000,0.841875,0.024670,-0.050476,generated_synthetic,0
1316,e205,1,10,500000,1.083889,0.034372,-0.055639,generated_synthetic,0
1317,e205,1,12,500000,1.237018,0.045477,-0.059456,generated_synthetic,0
1318,e205,1,14,500000,1.247153,0.052577,-0.063434,generated_synthetic,0
1319,e205,1,16,500000,1.145432,0.058618,-0.066820,generated_synthetic,0
1320,e205,1,18,500000,1.135884,0.070238,-0.071695,generated_synthetic,0
1321,e374,1,-10,50000,-0.950867,0.030921,-0.015007,generated_synthetic,0
1322,e374,1,-8,50000,-0.746839,0.022751,-0.018983,generated_synthetic,0
1323,e374,1,-6,50000,-0.582257,0.016173,-0.022867,generated_synthetic,0
1324,e374,1,-4,50000,-0.371253,0.012034,-0.027304,generated_synthetic,0
1325,e374,1,-2,50000,-0.188488,0.008816,-0.030624,generated_synthetic,0
1326,e374,1,0,50000,0.000000,0.007852,-0.035391,generated_synthetic,0
1327,e374,1,2,50000,0.190199,0.009062,-0.038616,generated_synthetic,0
1328,e374,1,4,50000,0.368992,0.012145,-0.043706,generated_synthetic,0
1329,e374,1,6,50000,0.555559,0.015903,-0.046922,generated_synthetic,0
1330,e374,1,8,50000,0.733416,0.022795,-0.050488,generated_synthetic,0
1331,e374,1,10,50000,0.950858,0.032032,-0.056048,generated_synthetic,0
1332,e374,1,12,50000,1.176587,0.041435,-0.059081,generated_synthetic,0
1333,e374,1,14,50000,1.119901,0.052205,-0.063567,generated_synthetic,0
1334,e374,1,16,50000,1.064041,0.055811,-0.064370,generated_synthetic,0
1335,e374,1,18,50000,1.026777,0.069331,-0.070717,generated_synthetic,0
1336,e374,1,-10,100000,-0.972137,0.034281,-0.015307,generated_synthetic,0
1337,e374,1,-8,100000,-0.800951,0.024242,-0.018854,generated_synthetic,0
1338,e374,1,-6,100000,-0.582674,0.016666,-0.022681,generated_synthetic,0
1339,e374,1,-4,100000,-0.378413,0.012272,-0.026545,generated_synthetic,0
1340,e374,1,-2,100000,-0.198425,0.008794,-0.032248,generated_synthetic,0
1341,e374,1,0,100000,0.000000,0.008171,-0.035431,generated_synthetic,0
1342,e374,1,2,100000,0.192658,0.009178,-0.038220,generated_synthetic,0
1343,e374,1,4,100000,0.392033,0.011434,-0.042994,generated_synthetic,0
1344,e374,1,6,100000,0.569458,0.017332,-0.045712,generated_synthetic,0
